"q_demos_state","year","month","order_totals","log_total","count","count_female","count_male","count_less5","count_5to10","count_over10","count_hh1","count_hh2","count_hh3","count_hh4","count_howmany1","count_howmany2","count_howmany3","count_howmany4","count_1824","count_2534","count_3544","count_4554","count_5564","count_65up","count_und25k","count_2549k","count_5074k","count_7599k","count_100149k","count_150kup","count_lessHS","count_HS","count_B","count_G"
"Arizona",2021,8,6935.75,3.8410934305498685,125,102,22,42,50,33,29,42,21,33,86,39,0,0,6,48,27,16,10,18,5,34,32,15,13,9,0,44,42,22
"Arizona",2021,9,4597.72,3.6625425193130696,112,87,23,47,41,24,30,34,25,23,86,26,0,0,4,40,20,22,11,15,6,37,25,13,9,10,0,42,39,20
"Arizona",2021,10,5381.3,3.7308872040354935,116,89,26,43,45,28,27,40,25,24,88,28,0,0,6,33,32,21,10,14,1,36,23,12,18,8,0,45,30,25
"Arizona",2021,11,5580.78,3.7466949025257574,112,86,23,45,39,28,30,34,27,21,83,29,0,0,4,32,28,21,16,11,1,36,23,12,11,11,0,41,39,14
"Arizona",2021,12,9497.24,3.977597412981072,149,98,47,56,62,31,45,48,30,26,107,42,0,0,10,46,40,25,16,12,4,36,26,24,21,15,0,53,48,26
"Arizona",2022,1,4554.57,3.658447381211898,112,76,30,49,32,31,37,41,18,16,85,27,0,0,8,27,31,12,16,18,4,31,22,10,16,13,0,40,29,28
"Arizona",2022,2,4239.55,3.627319761571879,77,47,28,30,30,17,27,27,9,14,61,15,0,1,3,23,22,6,11,12,0,17,15,15,13,8,0,21,29,18
"Arizona",2022,3,6149.07,3.7888094370096335,101,70,28,28,56,17,23,44,8,26,75,26,0,0,5,48,28,3,9,8,3,8,34,18,17,8,0,28,45,15
"Arizona",2022,4,5727.46,3.757962064803393,93,67,22,19,46,28,24,29,16,24,69,21,0,3,6,34,25,4,4,20,2,20,26,17,13,4,0,23,29,30
"Arizona",2022,5,4681.85,3.670417495388833,91,59,26,30,38,23,19,38,9,25,61,26,0,4,9,31,30,1,10,10,3,14,26,14,13,6,0,26,33,18
"Arizona",2022,6,6587.45,3.8187173318552894,118,88,26,33,47,38,24,55,14,25,83,33,0,2,8,43,39,2,6,20,5,21,30,20,16,3,0,35,30,31
"Arizona",2022,7,7553.95,3.8781741058825627,105,68,32,36,46,23,30,33,11,31,68,30,0,7,11,39,29,2,10,14,6,19,35,16,15,3,0,30,39,25
"Arizona",2022,8,7917.7699999999995,3.8986028819600578,125,90,30,45,49,31,32,56,16,21,92,33,0,0,8,46,34,3,17,17,2,20,36,18,18,13,0,46,37,24
"Arizona",2022,9,5590.5,3.7474506518095207,112,77,31,39,47,26,29,37,15,31,81,28,0,3,12,40,30,6,10,14,5,20,28,17,18,7,0,36,41,20
"Arizona",2022,10,5576.4,3.746353918526493,113,82,27,31,46,36,32,46,10,25,75,37,0,1,9,37,34,3,12,18,2,22,28,17,15,9,0,34,34,25
"Arizona",2022,11,6735.66,3.8283801568985782,122,81,36,39,49,34,35,44,18,25,91,30,0,1,14,31,34,5,16,22,3,26,25,16,22,12,0,34,39,32
"Arizona",2022,12,3112.14,3.493059125547687,52,39,9,25,27,0,5,16,14,17,40,11,0,1,7,25,9,5,5,1,8,5,20,5,9,4,0,21,29,2
"Arkansas",2018,1,1620.49,3.209646355356986,34,26,8,9,25,0,10,4,0,20,30,4,0,0,0,7,22,4,1,0,1,21,7,4,1,0,0,22,11,1
"Arkansas",2018,2,939.33,2.9728181929065762,23,19,4,7,16,0,5,1,2,15,23,0,0,0,0,4,16,0,3,0,3,16,2,1,1,0,0,17,5,1
"Arkansas",2018,3,1319.91,3.120544319208936,39,33,6,10,29,0,11,6,2,20,34,5,0,0,0,8,24,6,1,0,1,25,5,6,2,0,0,27,10,2
"Arkansas",2018,4,1654.6699999999998,3.218711392994307,41,34,7,13,28,0,6,4,5,26,39,2,0,0,0,9,28,2,2,0,1,28,4,6,2,0,0,31,8,2
"Arkansas",2018,5,2394.04,3.379131402392092,49,38,11,12,37,0,13,3,5,28,46,3,0,0,0,9,30,5,5,0,2,37,7,3,0,0,0,36,13,0
"Arkansas",2018,6,2147.82,3.331997882110232,44,38,6,12,32,0,9,2,5,28,40,4,0,0,0,9,28,4,3,0,3,29,3,9,0,0,0,36,8,0
"Arkansas",2018,7,2135.06,3.3294100841866965,41,32,9,12,29,0,8,7,3,23,37,4,0,0,0,8,27,4,2,0,1,31,3,6,0,0,0,28,13,0
"Arkansas",2018,8,1602.26,3.2047329907764768,42,31,11,16,26,0,7,6,5,24,36,6,0,0,0,9,23,6,4,0,2,27,3,9,1,0,0,31,10,1
"Arkansas",2018,9,1941.6599999999999,3.288173183835982,45,34,11,13,32,0,6,7,5,27,40,5,0,0,0,7,29,5,4,0,0,34,4,6,1,0,0,34,10,1
"Arkansas",2018,10,1607.03,3.2060239842386684,41,29,12,18,23,0,5,10,6,20,39,2,0,0,0,10,24,2,5,0,2,29,2,5,3,0,0,30,8,3
"Arkansas",2018,11,1614.08,3.20792505622095,30,21,9,14,16,0,5,8,5,12,25,5,0,0,0,7,14,5,4,0,1,18,3,6,2,0,0,19,9,2
"Arkansas",2018,12,1432.63,3.1561340412649046,33,22,11,20,13,0,11,4,10,8,32,1,0,0,0,7,14,3,9,0,4,17,5,3,4,0,0,21,8,4
"Arkansas",2019,1,966.39,2.9851524273125607,26,17,9,10,16,0,8,5,2,11,24,2,0,0,0,6,14,2,4,0,2,20,1,2,1,0,0,17,8,1
"Arkansas",2019,2,442.31,2.6457267582611363,12,9,3,4,8,0,3,2,2,5,10,2,0,0,0,2,5,2,3,0,1,8,0,2,1,0,0,7,4,1
"Arkansas",2019,3,774.89,2.8892400563338856,14,8,6,9,5,0,4,7,2,1,12,2,0,0,0,5,5,2,2,0,1,7,2,2,2,0,0,8,4,2
"Arkansas",2019,4,895.31,2.9519734352921567,25,20,5,7,18,0,8,4,4,9,20,5,0,0,0,6,11,5,3,0,2,15,0,8,0,0,0,19,6,0
"Arkansas",2019,5,1669.57,3.222604632420891,39,28,11,22,17,0,7,13,9,10,31,8,0,0,0,11,14,8,6,0,4,15,1,14,5,0,0,25,9,5
"Arkansas",2019,6,1278.32,3.106639583742685,40,30,10,19,21,0,5,14,7,14,29,11,0,0,0,9,17,9,5,0,2,14,2,13,9,0,0,23,10,7
"Arkansas",2019,7,1166.4,3.0668475109738993,33,19,14,15,18,0,10,13,3,7,25,8,0,0,0,12,12,6,3,0,2,13,4,6,8,0,0,15,13,5
"Arkansas",2019,8,1201.59,3.07975630534344,35,22,13,16,19,0,7,10,8,10,29,6,0,0,0,10,16,4,5,0,2,18,5,4,6,0,0,20,13,2
"Arkansas",2019,9,876.88,2.942940164741608,23,14,9,12,11,0,5,8,4,6,19,4,0,0,0,5,9,5,4,0,2,12,3,3,3,0,0,15,6,2
"Arkansas",2019,10,967.98,2.9858663841892104,29,20,9,15,14,0,6,8,5,10,25,4,0,0,0,6,14,4,5,0,1,16,3,6,3,0,0,17,9,3
"Arkansas",2019,11,2258.45,3.35381048012457,36,27,9,18,18,0,9,13,4,10,28,8,0,0,1,4,19,8,4,0,1,17,2,9,7,0,0,19,10,7
"Arkansas",2019,12,2839.98,3.453315281624424,57,41,16,30,27,0,14,14,16,13,45,12,0,0,0,17,15,18,7,0,2,25,11,16,3,0,0,35,19,3
"Arkansas",2020,1,1170.79,3.068479004363594,29,20,9,15,14,0,8,10,7,4,24,5,0,0,0,7,10,6,6,0,1,16,3,5,4,0,0,16,9,4
"Arkansas",2020,2,1817.29,3.2594242368017836,33,26,7,16,17,0,11,12,6,4,28,5,0,0,0,6,17,6,4,0,1,17,2,7,6,0,0,16,11,6
"Arkansas",2020,3,1323.98,3.1218814247145255,30,23,7,18,12,0,9,8,5,8,27,3,0,0,3,5,13,4,5,0,3,15,2,5,5,0,0,18,7,5
"Arkansas",2020,4,1605.82,3.205696862618955,40,29,11,13,27,0,22,11,4,3,32,8,0,0,0,13,15,8,4,0,1,24,4,8,3,0,0,22,15,3
"Arkansas",2020,5,2120.89,3.326518144409138,43,33,10,21,22,0,13,14,4,12,32,11,0,0,5,11,9,12,6,0,4,21,2,13,3,0,0,22,18,3
"Arkansas",2020,6,2636.28,3.420991534904138,44,35,9,27,17,0,9,13,10,12,38,6,0,0,4,13,13,10,4,0,3,19,6,11,5,0,0,26,13,5
"Arkansas",2020,7,1989.41,3.298724296642756,42,29,13,23,19,0,17,16,3,6,37,5,0,0,1,16,17,5,3,0,3,20,6,7,6,0,0,18,18,6
"Arkansas",2020,8,2129.18,3.328212378066924,33,22,11,22,11,0,10,11,9,3,27,6,0,0,1,12,6,9,5,0,3,11,6,10,3,0,0,17,13,3
"Arkansas",2020,9,1713.02,3.2337624335077946,41,34,7,19,22,0,19,8,7,7,34,7,0,0,2,14,13,8,4,0,4,18,4,12,3,0,0,23,15,3
"Arkansas",2020,10,3224.15,3.508415238671788,63,50,13,32,31,0,16,17,12,18,55,8,0,0,1,15,29,10,8,0,3,31,5,13,11,0,0,37,15,11
"Arkansas",2020,11,2459.92,3.3909209834759397,50,38,12,22,28,0,9,15,7,19,41,9,0,0,1,10,24,9,6,0,2,28,0,12,8,0,0,32,10,8
"Arkansas",2020,12,4510.76,3.6542497205917335,63,48,15,27,36,0,16,15,9,23,52,11,0,0,1,16,28,13,5,0,4,34,5,17,3,0,0,38,22,3
"Arkansas",2021,1,3060.28,3.4857611640279074,52,43,9,15,37,0,13,8,3,28,41,11,0,0,1,12,24,12,3,0,2,30,5,12,3,0,0,33,16,3
"Arkansas",2021,2,1941.6,3.288159763323878,52,46,6,21,31,0,16,8,9,19,46,6,0,0,2,9,25,12,4,0,3,28,8,8,5,0,0,34,13,5
"Arkansas",2021,3,3321.31,3.5213094130889533,52,36,16,31,21,0,15,11,13,13,43,9,0,0,4,15,12,12,9,0,5,22,9,11,5,0,0,32,16,4
"Arkansas",2021,4,2715.44,3.433840211121725,64,47,17,31,33,0,16,14,10,24,58,6,0,0,4,16,28,10,6,0,4,37,6,10,7,0,0,45,12,7
"Arkansas",2021,5,2718.67,3.434356494870765,44,38,6,21,23,0,14,12,4,14,41,3,0,0,0,10,27,4,3,0,3,24,3,5,9,0,0,28,7,9
"Arkansas",2021,6,2902.57,3.462782702225306,44,32,12,20,24,0,12,13,4,15,36,8,0,0,0,10,21,8,5,0,4,20,4,9,7,0,0,24,14,6
"Arkansas",2021,7,2162.19,3.334893854430408,44,35,9,20,24,0,8,10,8,18,34,10,0,0,1,4,17,17,5,0,4,19,9,10,2,0,0,29,13,2
"Arkansas",2021,8,1632.61,3.2128824522954105,38,29,9,17,21,0,8,12,8,10,27,11,0,0,0,7,10,17,4,0,4,12,8,11,3,0,0,22,14,2
"Arkansas",2021,9,2289.42,3.3597254724255974,43,36,7,21,22,0,7,16,8,12,31,12,0,0,1,9,16,13,4,0,3,14,3,17,6,0,0,25,12,6
"Arkansas",2021,10,2032.29,3.3079856801932603,32,22,10,17,15,0,9,10,6,7,23,9,0,0,0,10,10,10,2,0,1,8,8,10,5,0,0,13,15,4
"Arkansas",2021,11,3730.17,3.5717286249399263,57,43,14,34,23,0,14,22,14,7,47,10,0,0,1,25,11,17,3,0,6,19,13,12,7,0,0,31,20,6
"Arkansas",2021,12,2432.57,3.3860653464435027,51,34,17,28,23,0,12,19,10,10,36,15,0,0,1,16,14,15,5,0,4,14,8,15,10,0,0,25,20,6
"Arkansas",2022,1,1856.09,3.268599030910711,36,26,10,17,19,0,10,12,6,8,23,13,0,0,0,11,10,10,5,0,4,7,3,14,8,0,0,17,14,5
"Arkansas",2022,2,1595.57,3.202915862084442,32,23,9,17,15,0,7,12,10,3,22,10,0,0,0,14,6,10,2,0,1,8,4,15,4,0,0,16,14,2
"Arkansas",2022,3,2917.29,3.4649796033211144,41,31,10,19,22,0,15,8,12,6,31,10,0,0,0,13,12,14,2,0,1,13,12,11,4,0,0,25,14,2
"Arkansas",2022,4,1865.89,3.2708860371590625,34,29,5,16,18,0,2,7,12,13,23,11,0,0,0,6,9,16,3,0,1,10,7,13,3,0,0,27,5,2
"Arkansas",2022,5,3203.51,3.5056260840132363,41,32,9,24,17,0,13,10,11,7,34,7,0,0,2,14,11,9,5,0,2,16,6,12,5,0,0,20,16,5
"Arkansas",2022,6,3431.51,3.5354852688360423,42,33,9,21,21,0,13,11,9,9,35,7,0,0,1,14,15,9,3,0,2,20,5,12,3,0,0,21,18,3
"Arkansas",2022,7,2187.14,3.3398765833492354,51,40,11,20,31,0,17,14,6,14,40,11,0,0,0,17,18,13,3,0,4,22,8,10,7,0,0,28,17,6
"Arkansas",2022,8,2376.06,3.375857403203057,52,42,10,19,33,0,16,12,12,12,39,13,0,0,1,15,14,20,2,0,4,19,10,16,3,0,0,34,15,3
"Arkansas",2022,9,1161.21,3.064910767192463,30,26,4,10,20,0,9,6,5,10,22,8,0,0,1,11,7,8,3,0,4,12,2,11,1,0,0,19,10,1
"Arkansas",2022,10,2894.52,3.4615765547180337,45,38,7,18,27,0,6,6,14,19,35,10,0,0,1,10,17,15,2,0,1,20,11,12,1,0,0,32,13,0
"Arkansas",2022,11,3878.85,3.588702985211845,55,35,20,21,34,0,16,21,11,7,41,14,0,0,0,27,13,12,3,0,4,24,8,10,9,0,0,27,26,2
"Arkansas",2022,12,1365.51,3.1352948849436517,25,13,12,15,10,0,5,10,9,1,16,9,0,0,1,17,1,3,3,0,1,4,4,9,7,0,0,10,14,1
"California",2018,1,22319.14,4.34867745637441,403,187,193,152,151,100,64,144,78,117,240,109,35,19,34,164,124,44,18,19,41,48,55,32,102,123,10,97,193,103
"California",2018,2,19150.39,4.282177622854159,374,187,171,152,143,79,66,122,79,107,222,110,31,11,28,160,117,32,18,19,40,38,44,35,98,112,14,95,183,82
"California",2018,3,19698.72,4.294438007126201,388,175,188,151,161,76,59,116,110,103,237,104,36,11,26,161,132,33,19,17,39,69,57,35,107,73,7,131,178,72
"California",2018,4,16795.38,4.225189834318568,360,172,164,144,145,71,67,109,82,102,238,94,18,10,26,132,126,42,20,14,27,60,43,38,92,94,7,106,162,85
"California",2018,5,19301.17,4.285583635906361,385,144,227,173,136,76,69,121,90,105,243,101,28,13,31,150,140,33,18,13,29,48,68,31,103,101,6,101,183,95
"California",2018,6,20202.97,4.305415218941529,408,177,219,160,157,91,51,138,100,119,236,126,33,13,28,188,125,40,16,11,41,49,61,38,98,113,8,114,190,96
"California",2018,7,23219.920000000002,4.365860719122693,414,175,228,156,160,98,55,125,93,141,239,131,22,22,36,169,129,50,19,11,37,53,78,40,88,111,10,132,197,75
"California",2018,8,20959.16,4.32137387303139,396,187,193,149,162,85,58,139,94,105,226,125,31,14,38,159,129,42,19,9,43,53,66,29,88,107,6,114,189,87
"California",2018,9,19966.83,4.300309120314486,387,161,207,145,149,93,58,146,76,107,232,113,26,16,33,150,132,40,19,13,37,40,64,32,100,106,6,97,185,99
"California",2018,10,17038.29,4.231426005874961,379,187,181,139,152,88,55,131,90,103,212,128,28,11,34,147,130,41,18,9,40,50,53,31,101,98,8,120,160,91
"California",2018,11,24952.53,4.397114586405663,403,204,188,141,172,90,73,127,81,122,239,131,24,9,37,132,150,51,23,10,43,50,71,35,87,113,6,105,185,107
"California",2018,12,23630.84,4.373479159672185,462,190,254,201,168,93,78,147,106,131,282,120,42,18,34,179,161,48,23,17,46,54,94,39,118,104,9,134,216,103
"California",2019,1,24975.4,4.397512452509697,464,203,241,191,179,94,79,144,104,137,284,121,45,14,55,187,143,37,22,20,49,68,84,42,78,134,14,125,216,109
"California",2019,2,18794.37,4.274027772448912,373,177,179,142,151,80,69,122,71,111,217,110,32,14,40,138,119,41,19,16,37,58,57,27,73,116,9,107,171,86
"California",2019,3,20831.13,4.318712829211005,426,190,224,139,182,105,69,145,96,116,253,116,40,17,39,165,127,46,32,17,41,81,73,24,118,81,6,128,184,108
"California",2019,4,23032.39,4.362339005700086,448,199,233,167,177,104,87,128,92,141,265,122,41,20,39,179,141,42,33,14,44,62,81,40,126,91,11,117,207,113
"California",2019,5,24547.88,4.3900139916094005,487,230,235,160,204,123,86,158,100,143,288,137,43,19,59,183,160,44,33,8,37,82,86,34,146,95,11,126,229,121
"California",2019,6,23377.18,4.368792120841874,470,222,230,175,171,124,90,153,93,134,277,136,40,17,53,190,146,45,25,11,36,80,86,41,113,106,15,117,216,122
"California",2019,7,30054.25,4.477905894676103,504,226,262,196,188,120,108,149,95,152,287,160,36,21,61,176,169,54,28,16,39,79,97,40,129,114,12,135,224,133
"California",2019,8,26026.22,4.415411096562955,493,222,255,187,203,103,93,158,88,154,296,138,32,27,60,162,157,71,30,13,42,78,80,39,110,134,8,122,238,125
"California",2019,9,23316.29,4.367659448286475,513,250,251,184,194,135,95,182,69,167,282,164,42,25,53,182,163,61,40,14,45,65,89,42,128,137,15,135,237,126
"California",2019,10,23190.37,4.365307677817651,480,243,225,159,170,151,103,143,65,169,284,129,46,21,56,193,127,59,31,14,47,61,76,47,124,120,16,106,248,110
"California",2019,11,27188.89,4.434391477660502,502,249,240,166,212,124,106,144,81,171,328,124,36,14,47,173,155,74,36,17,45,74,83,45,132,114,12,134,261,95
"California",2019,12,34612.41,4.5392318394924045,663,328,319,235,274,154,141,184,117,221,396,162,75,30,65,266,180,95,38,19,73,101,113,74,156,131,19,176,338,130
"California",2020,1,26482.45,4.422958160988986,584,275,286,215,227,142,136,160,131,157,347,152,58,27,94,213,165,66,35,11,51,94,97,60,137,132,10,163,286,125
"California",2020,2,21479.92,4.332032659540402,507,253,225,184,212,111,103,131,109,164,287,146,61,13,53,195,167,56,27,9,52,81,82,53,124,106,15,143,241,108
"California",2020,3,28706.68,4.45798296814771,569,308,244,175,236,158,127,165,118,159,339,132,78,20,79,207,171,50,49,13,48,77,82,45,164,145,17,129,296,127
"California",2020,4,28695.38,4.457811980287382,604,287,284,237,231,136,136,165,123,180,366,143,71,24,58,239,186,78,33,10,51,113,97,54,145,127,14,170,281,139
"California",2020,5,40965.98,4.612423348637657,720,377,321,290,280,150,143,204,159,214,439,177,85,19,62,309,220,71,35,23,65,152,108,76,147,161,23,220,346,131
"California",2020,6,42193.81,4.625248742904227,720,352,353,286,279,155,117,227,131,245,420,204,73,23,75,311,201,71,49,13,51,131,120,77,161,160,14,214,355,137
"California",2020,7,35336.89,4.548228324591442,736,344,370,286,292,158,123,230,142,241,443,199,67,27,98,278,222,79,33,26,58,154,113,84,155,152,19,207,372,138
"California",2020,8,37618.49,4.575401359055162,720,379,317,282,280,158,135,208,164,213,426,181,81,32,69,293,250,61,39,8,48,159,115,84,131,167,15,229,339,137
"California",2020,9,35035.15,4.544503981228276,702,340,339,266,277,159,131,184,163,224,415,185,70,32,69,280,243,56,37,17,54,133,130,72,151,149,15,193,359,135
"California",2020,10,46203.73,4.664677037309983,749,386,344,282,286,181,155,186,173,235,451,193,77,28,89,305,234,68,44,9,66,126,151,79,162,154,14,239,361,135
"California",2020,11,45903.04,4.661841448315171,790,431,337,271,318,201,154,198,171,267,485,184,93,28,93,316,205,129,30,17,66,143,148,64,191,165,19,204,417,150
"California",2020,12,53431.74,4.7277993171754975,853,464,359,310,336,207,181,221,178,273,493,225,104,31,95,340,231,123,51,13,92,152,152,92,191,157,20,251,433,149
"California",2021,1,44024.33,4.643692755223823,825,415,378,315,303,207,193,214,175,243,505,195,82,43,108,331,242,88,43,13,70,177,141,78,173,171,20,250,413,142
"California",2021,2,34138.5,4.533244434879641,747,368,357,267,311,169,166,210,172,199,469,177,74,27,73,336,192,74,50,22,66,160,131,80,153,146,17,230,365,135
"California",2021,3,43861.72,4.6420856581637215,809,438,351,303,294,212,173,195,201,240,488,201,95,25,103,347,190,104,54,11,87,164,131,76,187,148,19,248,406,136
"California",2021,4,44913.58,4.652377673461269,799,414,358,300,303,196,144,231,200,224,494,194,75,36,90,314,234,105,38,18,78,178,110,67,190,160,15,252,390,142
"California",2021,5,40485.28,4.607297147244022,790,415,352,301,305,184,161,196,201,232,481,214,66,29,96,306,230,95,49,14,69,174,122,79,167,162,22,257,377,134
"California",2021,6,45867.1,4.661501282233314,811,442,346,279,324,208,189,212,172,238,460,228,93,30,118,316,217,102,47,11,77,136,146,90,180,169,19,198,445,149
"California",2021,7,32285.59,4.509008727288337,744,388,330,284,288,172,149,214,161,220,441,192,90,21,95,324,184,76,47,18,84,124,141,77,141,157,22,205,392,125
"California",2021,8,36030.06,4.556664985343418,770,415,336,272,311,187,172,234,140,224,446,183,110,31,124,277,213,91,42,23,90,129,129,80,148,177,25,207,410,128
"California",2021,9,35395.48,4.548947806195533,731,403,307,257,301,173,145,217,165,204,426,195,84,26,101,298,205,75,37,15,86,129,120,82,143,151,17,213,382,119
"California",2021,10,38090.64,4.580818269750297,765,404,341,267,319,179,141,223,177,224,448,200,91,26,117,319,190,72,52,15,77,146,159,78,157,130,23,221,412,109
"California",2021,11,44332.98,4.646726924939263,796,406,365,281,341,174,162,224,167,243,449,228,93,26,106,342,209,84,41,14,83,150,152,78,150,163,22,212,427,135
"California",2021,12,47928.78,4.680596374411958,874,469,378,307,365,202,163,250,185,276,504,222,113,35,119,337,239,105,46,28,93,174,147,96,168,179,24,242,453,155
"California",2022,1,37716.06,4.57652631795629,734,403,310,227,298,209,142,226,158,208,408,179,109,38,99,294,183,84,44,30,78,125,100,82,145,179,23,180,403,128
"California",2022,2,38150.44,4.5814995511629855,668,349,298,226,260,182,139,188,161,180,398,165,75,30,91,270,178,78,36,15,55,118,119,76,134,146,20,177,350,121
"California",2022,3,36669.43,4.564304159216707,684,350,308,213,269,202,122,198,151,213,387,169,83,45,99,267,163,82,45,28,82,139,98,73,125,142,17,211,330,126
"California",2022,4,37850.57,4.578072424020787,757,403,330,243,304,210,158,194,180,225,442,195,79,41,105,289,178,87,69,29,77,150,120,78,169,141,14,240,386,117
"California",2022,5,40795.01,4.6106070439232205,821,390,402,277,315,229,176,228,188,229,465,215,100,41,107,331,205,84,66,28,90,152,155,80,187,131,24,240,419,138
"California",2022,6,40218.34,4.604424141255308,778,382,378,255,305,218,145,226,181,226,441,198,91,48,111,287,204,102,52,22,61,143,138,67,197,148,23,193,422,140
"California",2022,7,52127.05,4.717063147812628,858,437,397,293,337,228,197,211,165,285,496,223,100,39,98,352,229,98,56,25,84,138,142,98,211,163,18,222,450,168
"California",2022,8,39106.03,4.592243729104597,817,411,384,254,319,244,189,204,165,259,450,238,79,50,114,302,236,92,55,18,69,142,141,76,207,149,15,208,415,179
"California",2022,9,39182.05,4.59308715448662,764,383,359,209,329,226,174,217,141,232,403,212,101,48,105,304,167,100,67,21,74,130,133,69,180,148,21,188,411,144
"California",2022,10,44758.17,4.650872321485689,822,443,355,242,328,252,172,217,162,271,413,248,118,43,134,327,189,95,52,25,81,140,135,81,206,152,25,189,456,152
"California",2022,11,44615.8,4.649488684668661,777,405,344,212,339,226,174,206,153,244,419,229,90,39,111,317,194,81,59,15,78,137,155,54,194,130,14,197,416,150
"California",2022,12,30120.78,4.478866214052891,510,261,232,161,223,126,93,131,136,150,290,151,50,19,55,193,146,64,35,17,42,102,85,61,123,75,5,153,246,106
"Colorado",2018,1,4575.3,3.6604195757954745,97,53,43,30,46,21,31,32,16,18,51,29,15,2,9,36,30,9,5,8,6,23,12,22,10,24,0,16,44,37
"Colorado",2018,2,3776.83,3.5771274371114825,80,48,32,19,47,14,22,23,12,23,33,36,10,1,5,36,23,8,7,1,2,17,9,17,13,22,0,14,36,30
"Colorado",2018,3,4840.33,3.684874971622395,94,58,36,38,40,16,29,34,8,23,44,30,19,1,9,40,27,12,4,2,1,26,11,17,10,29,0,10,52,32
"Colorado",2018,4,4940.35,3.69375771768563,103,65,38,26,59,18,31,36,12,24,52,37,11,3,6,47,27,6,15,2,4,24,12,25,16,22,0,14,47,42
"Colorado",2018,5,4279.71,3.6314143415209323,94,59,34,27,54,13,36,35,8,15,57,25,12,0,9,48,23,7,5,2,2,22,11,27,14,18,0,12,56,26
"Colorado",2018,6,5171.76,3.7136383628645673,99,62,37,30,53,16,32,33,13,21,49,40,10,0,5,43,30,10,7,4,0,25,15,21,13,25,0,16,52,31
"Colorado",2018,7,4286.25,3.6320774981230004,90,54,36,22,53,15,24,31,9,26,34,35,16,5,11,32,22,13,9,3,1,23,10,22,6,28,0,14,48,28
"Colorado",2018,8,4440.7699999999995,3.6474582804203486,94,65,29,26,50,18,29,35,10,20,38,35,20,1,17,32,27,13,4,1,0,25,15,17,8,29,0,16,46,32
"Colorado",2018,9,3236.04,3.5100138811948427,88,47,41,37,39,12,26,26,18,18,53,19,14,2,11,31,21,12,9,4,5,18,18,16,12,19,0,16,45,27
"Colorado",2018,10,3600.89,3.5564098547446044,80,52,28,29,37,14,21,27,16,16,38,25,15,2,12,31,18,7,8,4,1,17,14,18,11,19,0,9,37,34
"Colorado",2018,11,5203.5599999999995,3.7163005665884654,90,57,33,26,50,14,22,29,17,22,39,35,12,4,12,28,25,11,13,1,1,17,19,17,12,24,0,16,36,38
"Colorado",2018,12,11456.85,4.059065227084536,139,78,61,43,75,21,34,46,24,35,63,51,18,7,16,43,37,17,20,6,5,30,23,25,23,33,0,28,58,53
"Colorado",2019,1,5479.63,3.738751234691802,114,61,53,46,55,13,40,41,14,19,63,36,11,4,11,52,30,7,12,2,4,27,20,22,18,23,0,16,57,41
"Colorado",2019,2,3851.39,3.585617498438889,72,46,26,23,34,15,17,29,10,16,29,32,10,1,9,28,22,6,6,1,2,14,12,14,8,22,0,15,29,28
"Colorado",2019,3,5881.42,3.7694821940542056,98,53,45,35,44,19,19,45,16,18,44,45,9,0,12,36,30,7,8,5,3,19,13,20,15,26,0,20,34,42
"Colorado",2019,4,5331.37,3.726838823845959,92,53,39,28,47,17,23,38,18,13,46,37,8,1,9,36,32,2,11,2,2,14,11,22,22,21,0,10,41,41
"Colorado",2019,5,5644.48,3.75162393854925,94,54,40,23,55,16,19,37,18,20,46,36,11,1,12,34,25,10,11,2,5,13,11,23,16,25,0,17,38,38
"Colorado",2019,6,9861.919999999998,3.9939614752079486,92,53,38,31,42,19,19,32,25,16,43,41,7,1,5,31,25,8,18,5,3,17,10,23,13,26,0,17,36,39
"Colorado",2019,7,8115.5199999999995,3.9093163523686996,104,60,44,20,58,26,32,34,23,15,50,40,10,4,10,36,35,4,17,2,9,20,13,21,14,26,0,16,38,49
"Colorado",2019,8,4847.69,3.6855348397898307,106,58,48,25,64,17,31,45,10,20,56,37,7,6,8,45,32,4,13,4,2,25,14,28,17,20,0,11,53,42
"Colorado",2019,9,4758.45,3.6774655102686444,98,56,41,34,46,18,22,47,13,16,51,32,12,3,12,28,35,10,10,3,2,19,17,17,18,23,0,13,35,48
"Colorado",2019,10,6806.19,3.8329040685916747,115,75,40,37,58,20,31,55,13,16,60,42,12,1,9,40,46,5,13,2,4,22,19,22,23,25,0,17,47,51
"Colorado",2019,11,5844.78,3.766768168776872,104,65,39,32,54,18,28,36,19,21,49,36,15,4,21,35,29,5,14,0,10,14,25,16,16,23,0,20,39,45
"Colorado",2019,12,12846.84,4.108796315267833,165,90,74,59,84,22,46,60,35,24,90,53,20,2,17,61,45,15,24,3,11,23,28,34,33,33,0,26,70,66
"Colorado",2020,1,10456.710000000001,4.019395063728343,143,79,62,48,72,23,37,64,20,22,80,48,12,3,13,57,52,7,14,0,7,17,26,39,24,30,0,19,62,62
"Colorado",2020,2,4841.41,3.6849718628924357,108,62,46,35,56,17,37,40,16,15,60,35,11,2,10,45,34,5,10,4,5,23,17,23,19,21,0,17,54,37
"Colorado",2020,3,6170.8,3.7903414708506293,101,50,51,34,49,18,36,35,10,20,60,34,7,0,12,45,30,4,8,2,11,16,12,19,23,19,0,18,42,40
